t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
0.328,takeoff,1,326,244,41,41,0.53,0.00,0.00,-0.80,0.00,0.51,0.00,-0.45,-0.000,-0.067,-0.000,0.094,-3.141,0.000,0.201,0.000,0.288,-0.09,-0.00,-0.05
0.328,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.51,0.00,-0.45,-0.000,-0.067,-0.000,0.090,-3.141,0.000,0.196,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.51,0.00,-0.45,-0.000,-0.067,-0.000,0.090,-3.141,0.000,0.196,0.000,0.288,-0.09,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.068,-0.000,0.090,-3.141,0.000,0.198,0.000,0.288,-0.10,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.068,-0.000,0.086,-3.141,0.000,0.193,0.000,0.288,-0.10,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.068,-0.000,0.086,-3.141,0.000,0.193,0.000,0.288,-0.10,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.068,-0.000,0.086,-3.141,0.000,0.193,0.000,0.288,-0.10,-0.00,-0.05
0.343,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.069,-0.000,0.086,-3.141,0.000,0.194,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.069,-0.000,0.082,-3.141,0.000,0.189,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.53,0.00,-0.46,-0.000,-0.069,-0.000,0.082,-3.141,0.000,0.189,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.46,-0.000,-0.069,-0.000,0.082,-3.141,0.000,0.189,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.46,-0.000,-0.069,-0.000,0.075,-3.141,0.000,0.180,0.000,0.287,-0.10,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,-0.000,-0.071,-0.000,0.075,-3.141,0.000,0.182,0.000,0.287,-0.11,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,-0.000,-0.071,-0.000,0.075,-3.141,0.000,0.182,0.000,0.287,-0.11,-0.00,-0.06
0.359,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.54,0.00,-0.47,-0.000,-0.071,-0.000,0.075,-3.141,0.000,0.182,0.000,0.287,-0.11,-0.00,-0.06
0.375,takeoff,1,326,250,41,41,0.53,0.00,0.00,-0.80,0.00,0.56,0.00,-0.47,-0.000,-0.071,-0.000,0.072,-3.141,0.000,0.178,0.000,0.287,-0.11,-0.00,-0.06
0.375,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.47,-0.000,-0.071,-0.000,0.072,-3.141,0.000,0.178,0.000,0.287,-0.11,-0.00,-0.06
0.375,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.072,-3.141,0.000,0.179,0.000,0.286,-0.12,-0.00,-0.07
0.375,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.072,-3.141,0.000,0.179,0.000,0.286,-0.12,-0.00,-0.07
0.375,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.068,-3.141,0.000,0.175,0.000,0.286,-0.12,-0.00,-0.07
0.375,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.068,-3.141,0.000,0.175,0.000,0.286,-0.12,-0.00,-0.07
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.068,-3.141,0.000,0.175,0.000,0.286,-0.12,-0.00,-0.07
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.065,-3.141,0.000,0.171,0.000,0.286,-0.12,-0.00,-0.07
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.065,-3.141,0.000,0.171,0.000,0.286,-0.12,-0.00,-0.07
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.48,-0.000,-0.072,-0.000,0.065,-3.141,0.000,0.171,0.000,0.286,-0.12,-0.00,-0.07
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.56,0.00,-0.50,-0.000,-0.073,-0.000,0.065,-3.141,0.000,0.173,0.000,0.285,-0.13,-0.00,-0.08
0.390,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.58,0.00,-0.50,-0.000,-0.073,-0.000,0.059,-3.141,0.000,0.165,0.000,0.285,-0.13,-0.00,-0.08
0.406,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.58,0.00,-0.50,-0.000,-0.073,-0.000,0.059,-3.141,0.000,0.165,0.000,0.285,-0.13,-0.00,-0.08
0.406,takeoff,1,326,256,41,43,0.51,0.00,0.00,-0.80,0.00,0.58,0.00,-0.50,-0.000,-0.073,-0.000,0.059,-3.141,0.000,0.165,0.000,0.285,-0.13,-0.00,-0.08
0.406,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.58,0.00,-0.50,-0.000,-0.074,-0.000,0.056,-3.141,0.000,0.162,0.000,0.285,-0.13,-0.00,-0.08
0.406,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.58,0.00,-0.50,-0.000,-0.074,-0.000,0.056,-3.141,0.000,0.162,0.000,0.285,-0.13,-0.00,-0.08
0.406,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.50,-0.000,-0.074,-0.000,0.056,-3.141,0.000,0.162,0.000,0.285,-0.13,-0.00,-0.08
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.50,-0.000,-0.074,-0.000,0.053,-3.141,0.000,0.158,0.000,0.285,-0.13,-0.00,-0.08
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.51,-0.000,-0.075,-0.000,0.053,-3.141,0.000,0.160,0.000,0.284,-0.14,-0.00,-0.09
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.51,-0.000,-0.075,-0.000,0.053,-3.141,0.000,0.160,0.000,0.284,-0.14,-0.00,-0.09
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.51,-0.000,-0.075,-0.000,0.053,-3.141,0.000,0.160,0.000,0.284,-0.14,-0.00,-0.09
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.51,-0.000,-0.075,-0.000,0.045,-3.141,0.000,0.150,0.000,0.284,-0.14,-0.00,-0.09
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.52,-0.000,-0.075,-0.000,0.045,-3.141,0.000,0.151,0.000,0.284,-0.15,-0.00,-0.10
0.421,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.52,-0.000,-0.075,-0.000,0.045,-3.141,0.000,0.151,0.000,0.284,-0.15,-0.00,-0.10
0.437,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.52,-0.000,-0.075,-0.000,0.045,-3.141,0.000,0.151,0.000,0.284,-0.15,-0.00,-0.10
0.437,takeoff,1,326,262,41,43,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.52,-0.000,-0.075,-0.000,0.042,-3.141,0.000,0.147,0.000,0.284,-0.15,-0.00,-0.10
0.437,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.60,0.00,-0.53,-0.000,-0.076,-0.000,0.042,-3.141,0.000,0.148,0.000,0.283,-0.16,-0.00,-0.10
0.437,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.61,0.00,-0.53,-0.000,-0.076,-0.000,0.039,-3.141,0.000,0.144,0.000,0.283,-0.16,-0.00,-0.10
0.437,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.61,0.00,-0.53,-0.000,-0.076,-0.000,0.039,-3.141,0.000,0.144,0.000,0.283,-0.16,-0.00,-0.10
0.453,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.61,0.00,-0.53,-0.000,-0.077,-0.000,0.039,-3.141,0.000,0.145,0.000,0.283,-0.16,-0.00,-0.11
0.453,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.61,0.00,-0.53,-0.000,-0.077,-0.000,0.034,-3.141,0.000,0.138,0.000,0.283,-0.16,-0.00,-0.11
0.453,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.62,0.00,-0.53,-0.000,-0.077,-0.000,0.034,-3.141,0.000,0.138,0.000,0.283,-0.16,-0.00,-0.11
0.453,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.62,0.00,-0.53,-0.000,-0.077,-0.000,0.034,-3.141,0.000,0.138,0.000,0.283,-0.16,-0.00,-0.11
0.453,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.62,0.00,-0.54,-0.000,-0.077,-0.000,0.031,-3.141,0.000,0.135,0.000,0.282,-0.17,-0.00,-0.12
0.468,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.62,0.00,-0.54,-0.000,-0.077,-0.000,0.031,-3.141,0.000,0.135,0.000,0.283,-0.17,-0.00,-0.12
0.468,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.62,0.00,-0.54,-0.000,-0.077,-0.000,0.031,-3.141,0.000,0.135,0.000,0.283,-0.17,-0.00,-0.12
0.468,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.63,0.00,-0.54,-0.000,-0.077,-0.000,0.031,-3.141,0.000,0.135,0.000,0.283,-0.17,-0.00,-0.12
0.468,takeoff,1,326,266,41,44,0.51,0.00,0.00,-0.80,0.00,0.63,0.00,-0.55,-0.000,-0.077,-0.000,0.029,-3.141,0.000,0.132,0.000,0.282,-0.18,-0.00,-0.12
0.468,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.63,0.00,-0.55,-0.000,-0.077,-0.000,0.029,-3.141,0.000,0.132,0.000,0.282,-0.18,-0.00,-0.12
0.468,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.63,0.00,-0.55,-0.000,-0.077,-0.000,0.029,-3.141,0.000,0.132,0.000,0.282,-0.18,-0.00,-0.12
0.468,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.63,0.00,-0.55,-0.000,-0.077,-0.000,0.029,-3.141,0.000,0.132,0.000,0.282,-0.18,-0.00,-0.12
0.484,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.63,0.00,-0.55,-0.000,-0.078,-0.000,0.026,-3.141,0.000,0.129,0.000,0.282,-0.18,-0.00,-0.12
0.484,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.55,-0.000,-0.078,-0.000,0.026,-3.141,0.000,0.129,0.000,0.282,-0.18,-0.00,-0.12
0.484,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.55,-0.000,-0.078,-0.000,0.026,-3.141,0.000,0.129,0.000,0.282,-0.18,-0.00,-0.12
0.484,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.55,-0.000,-0.078,-0.000,0.021,-3.141,0.000,0.123,0.000,0.282,-0.18,-0.00,-0.12
0.484,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.56,-0.000,-0.078,-0.000,0.021,-3.141,0.000,0.124,0.000,0.281,-0.19,-0.00,-0.13
0.500,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.56,-0.000,-0.078,-0.000,0.021,-3.141,0.000,0.124,0.000,0.282,-0.19,-0.00,-0.13
0.500,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.56,-0.000,-0.078,-0.000,0.019,-3.141,0.000,0.121,0.000,0.282,-0.19,-0.00,-0.13
0.500,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.57,-0.000,-0.078,-0.000,0.019,-3.141,0.000,0.121,0.000,0.281,-0.20,-0.00,-0.14
0.500,takeoff,1,326,270,41,45,0.50,0.00,0.00,-0.80,0.00,0.64,0.00,-0.57,-0.000,-0.078,-0.000,0.019,-3.141,0.000,0.121,0.000,0.281,-0.20,-0.00,-0.14
0.500,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.64,0.00,-0.57,-0.000,-0.078,-0.000,0.016,-3.141,0.000,0.118,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.016,-3.141,0.000,0.118,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.016,-3.141,0.000,0.118,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.012,-3.141,0.000,0.113,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.012,-3.141,0.000,0.113,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.012,-3.141,0.000,0.113,0.000,0.281,-0.20,-0.00,-0.14
0.515,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.57,-0.000,-0.078,-0.000,0.012,-3.141,0.000,0.113,0.000,0.281,-0.20,-0.00,-0.14
0.531,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.58,-0.000,-0.079,-0.000,0.010,-3.141,0.000,0.110,0.000,0.280,-0.21,-0.00,-0.15
0.531,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.58,-0.000,-0.079,-0.000,0.010,-3.141,0.000,0.110,0.000,0.280,-0.21,-0.00,-0.15
0.531,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.58,-0.000,-0.079,-0.000,0.010,-3.141,0.000,0.110,0.000,0.280,-0.21,-0.00,-0.15
0.531,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.58,-0.000,-0.079,-0.000,0.007,-3.140,0.000,0.108,0.000,0.280,-0.22,-0.00,-0.15
0.531,takeoff,1,326,276,41,43,0.52,0.00,0.00,-0.80,0.00,0.65,0.00,-0.58,-0.000,-0.079,-0.000,0.007,-3.140,0.000,0.108,0.000,0.280,-0.22,-0.00,-0.15
0.546,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,0.005,-3.140,0.000,0.105,0.000,0.280,-0.23,-0.00,-0.16
0.546,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,0.005,-3.140,0.000,0.105,0.000,0.280,-0.23,-0.00,-0.16
0.546,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,0.001,-3.140,0.000,0.100,0.000,0.280,-0.23,-0.00,-0.16
0.546,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,0.001,-3.140,0.000,0.100,0.000,0.280,-0.23,-0.00,-0.16
0.546,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,0.001,-3.140,0.000,0.100,0.000,0.280,-0.23,-0.00,-0.17
0.562,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,-0.001,-3.140,0.000,0.098,0.000,0.280,-0.23,-0.00,-0.17
0.562,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.65,0.00,-0.59,-0.000,-0.079,-0.000,-0.001,-3.140,0.000,0.098,0.000,0.280,-0.23,-0.00,-0.17
0.562,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.66,0.00,-0.60,-0.000,-0.079,-0.000,-0.001,-3.140,0.000,0.097,0.000,0.280,-0.24,-0.00,-0.17
0.562,takeoff,1,324,280,43,43,0.53,0.00,0.00,-0.80,0.00,0.66,0.00,-0.60,-0.000,-0.079,-0.000,-0.001,-3.140,0.000,0.097,0.000,0.280,-0.24,-0.00,-0.17
0.562,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.60,-0.000,-0.079,-0.000,-0.003,-3.140,0.000,0.095,0.000,0.280,-0.24,-0.00,-0.17
0.562,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.60,-0.000,-0.079,-0.000,-0.003,-3.140,0.000,0.095,0.000,0.280,-0.24,-0.00,-0.17
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.60,-0.000,-0.079,-0.000,-0.003,-3.140,0.000,0.095,0.000,0.280,-0.24,-0.00,-0.17
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.005,-3.140,0.000,0.093,0.000,0.280,-0.24,-0.00,-0.18
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.005,-3.140,0.000,0.093,0.000,0.280,-0.24,-0.00,-0.18
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.005,-3.140,0.000,0.093,0.000,0.280,-0.24,-0.00,-0.18
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.005,-3.140,0.000,0.093,0.000,0.280,-0.24,-0.00,-0.18
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.007,-3.140,0.000,0.090,0.000,0.280,-0.25,-0.00,-0.19
0.578,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.007,-3.140,0.000,0.090,0.000,0.280,-0.25,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.007,-3.140,0.000,0.090,0.000,0.280,-0.25,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.010,-3.140,0.000,0.085,0.000,0.280,-0.25,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.61,-0.000,-0.079,-0.000,-0.010,-3.140,0.000,0.085,0.000,0.280,-0.25,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.010,-3.140,0.000,0.085,0.000,0.280,-0.26,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.010,-3.140,0.000,0.085,0.000,0.280,-0.26,-0.00,-0.19
0.593,takeoff,1,326,283,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.012,-3.140,0.000,0.083,0.000,0.280,-0.26,-0.00,-0.19
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.012,-3.140,0.000,0.083,0.000,0.280,-0.26,-0.00,-0.19
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.012,-3.140,0.000,0.083,0.000,0.280,-0.27,-0.00,-0.20
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.014,-3.140,0.000,0.081,0.000,0.280,-0.27,-0.00,-0.20
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.014,-3.140,0.000,0.081,0.000,0.280,-0.27,-0.00,-0.20
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.62,-0.000,-0.078,-0.000,-0.014,-3.140,0.000,0.081,0.000,0.280,-0.27,-0.00,-0.20
0.609,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.63,-0.000,-0.078,-0.000,-0.014,-3.140,0.000,0.081,0.000,0.280,-0.27,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.63,-0.000,-0.078,-0.000,-0.017,-3.140,0.000,0.077,0.000,0.280,-0.27,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.63,-0.000,-0.078,-0.000,-0.017,-3.140,0.000,0.077,0.000,0.280,-0.27,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.63,-0.000,-0.078,-0.000,-0.017,-3.140,0.000,0.077,0.000,0.280,-0.27,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.017,-3.140,0.000,0.076,0.000,0.280,-0.28,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.018,-3.140,0.000,0.074,0.000,0.280,-0.28,-0.00,-0.21
0.625,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.018,-3.140,0.000,0.074,0.000,0.280,-0.28,-0.00,-0.21
0.640,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.018,-3.140,0.000,0.074,0.000,0.280,-0.28,-0.00,-0.21
0.640,takeoff,1,326,287,42,44,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.020,-3.140,0.000,0.072,0.000,0.280,-0.28,-0.00,-0.22
0.640,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.020,-3.140,0.000,0.072,0.000,0.280,-0.28,-0.00,-0.22
0.640,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.64,-0.000,-0.078,-0.000,-0.021,-3.140,0.000,0.070,0.000,0.280,-0.28,-0.00,-0.22
0.640,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.021,-3.140,-0.000,0.070,0.000,0.280,-0.29,-0.00,-0.23
0.656,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.021,-3.140,-0.000,0.070,0.000,0.280,-0.29,-0.00,-0.23
0.656,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.024,-3.140,-0.000,0.066,0.000,0.280,-0.29,-0.00,-0.23
0.656,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.024,-3.140,-0.000,0.066,0.000,0.280,-0.29,-0.00,-0.23
0.656,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.024,-3.140,-0.000,0.066,0.000,0.280,-0.30,-0.00,-0.23
0.656,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.025,-3.140,-0.000,0.065,0.000,0.280,-0.30,-0.00,-0.23
0.671,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.025,-3.140,-0.000,0.065,0.000,0.280,-0.30,-0.00,-0.23
0.671,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.65,-0.000,-0.077,-0.000,-0.025,-3.140,-0.000,0.065,0.000,0.280,-0.30,-0.00,-0.23
0.671,takeoff,1,326,290,42,45,0.51,0.00,0.00,-0.80,0.00,0.66,0.00,-0.66,-0.000,-0.077,-0.000,-0.025,-3.140,-0.000,0.064,0.000,0.280,-0.31,-0.00,-0.24
0.671,takeoff,1,326,293,44,44,0.52,0.00,0.00,-0.80,0.00,0.66,0.00,-0.66,-0.000,-0.077,-0.000,-0.027,-3.140,-0.000,0.062,0.000,0.280,-0.31,-0.00,-0.24
0.671,takeoff,1,326,293,44,44,0.52,0.00,0.00,-0.80,0.00,0.66,0.00,-0.66,-0.000,-0.077,-0.000,-0.027,-3.140,-0.000,0.062,0.000,0.280,-0.31,-0.00,-0.24
